"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6271",1.14139473578885,2.31260155340774,1.66078494614775,1.39247502138787,0.163778600486327,0.69729979904027
"L03F6272",0.500144337403776,4.89171414472051,2.17272994465198,2.25141378327349,0.0243593419524708,0.558535447883535
"L03F6273",0.419408084804677,5.14704270191892,3.30513008588557,1.55728899261762,0.119401887623141,0.610035098583685
"L03F6274",0.0250957760353587,0,8.30006376967827,0,1,1
"L03F6275",3.39762281890693,0.649151934161159,1.15519477299062,0.561941543832133,0.574155847511796,1
"L03F6276",0.429433885596147,4.69413227678962,2.4158561924107,1.94305120128261,0.0520099722524608,0.558535447883535
"L03F6277",250.276373435129,-0.0532203970681632,0.264851082394018,-0.200944608521506,0.840741886489571,1
"L03F6278",20.037774423042,-0.982235474149725,0.737274965054047,-1.33225122336511,0.182777649445058,0.705683170370336
"L03F6279",0.0320305905109809,4.64812984276303,8.28247690371401,0.561200459331039,0.574660889864318,1
"L03F6280",0.00974695316885785,0,8.30006658013766,0,1,1
"L03F6281",0.0414577758530543,4.64810052667329,8.28247668828014,0.5611969343965,0.574663292577339,1
"L03F6282",0.190026822337038,2.98593425718648,7.79196751071901,0.383206712948801,0.701566501036459,1
"L03F6283",0.00764300716804234,0,8.30006731900928,0,1,1
"L03F6284",0.00764300716804234,0,8.30006731900928,0,1,1
"L03F6285",0.0538947964724138,0,8.30006246065494,0,1,1
"L03F6286",7.62516517765857,1.36035812626622,1.04450424360237,1.30239597837775,0.19278105665708,0.705683170370336
"L03F6287",0.0196920484738409,0,8.3000666481686,0,1,1
"L03F6288",3.82252261170047,2.79671521474628,1.68846882151993,1.65636177529694,0.0976485771613042,0.569258539082372
"L03F6289",3.25691614200928,1.69421153831831,1.32101745349612,1.28250503718517,0.19966553907014,0.705683170370336
"L03F6290",1.68220970994314,2.3029098127471,1.72532489021858,1.33476878807177,0.181952031845156,0.705683170370336
"L03F6291",0.00758726107515599,0,8.3000672063784,0,1,1
"L03F6292",8.82816576648341,3.13175721229895,1.26969501014294,2.46654289989403,0.0136424385459917,0.558535447883535
"L03F6293",6.22949069522745,3.85166807788768,1.47192448420512,2.61675657903584,0.00887696207199743,0.558535447883535
"L03F6294",4.85354820308838,2.46206672785276,1.47870724712068,1.66501295820851,0.0959101705926191,0.569258539082372
"L03F6295",5.54089142369168,1.80698367579799,1.43668960084345,1.25774118134992,0.208485373723043,0.722104973017475
"L03F6296",0.635838355107658,4.70286397863453,3.26871803387026,1.43874874795064,0.150221722233421,0.681192302119282
"L03F6297",3.09572900075926,3.29221255419875,1.53533141267592,2.14430091576174,0.0320087834927128,0.558535447883535
"L03F6298",0.0320863097218066,0,8.30006571205179,0,1,1
"L03F6299",5.60211308066236,1.80346333184336,0.946489490584275,1.90542351477149,0.0567250409579593,0.558535447883535
"L03F6300",0.0594651625373123,0,8.30006537755125,0,1,1
"L03F6301",0.0985098485871433,0,8.30005868151552,0,1,1
"L03F6302",0.947024218525628,0,8.30005549280736,0,1,1
"L03F6303",8.80105763536518,1.17398569268891,0.839057196367556,1.39917242563597,0.161761283282337,0.69729979904027
"L03F6304",0.383451735918148,4.22950506071165,2.4848204267972,1.70213711023104,0.088729668673787,0.569258539082372
"L03F6305",3.60170766167716,0.588943379028762,1.02788206517917,0.572967852032815,0.566666461141739,1
"L03F6306",0.53840116039486,4.36917146202771,2.08935946060023,2.09115355419625,0.0365143012918504,0.558535447883535
"L03F6307",0.939868358766411,3.64139880098227,1.63239915526443,2.23070367883914,0.0257007637960536,0.558535447883535
"L03F6308",0.0513208966697572,0,8.30006502754869,0,1,1
"L03F6309",0.0405462876929317,0,8.30006269438372,0,1,1
"L03F6310",0.00379927621165608,0,8.30006731900928,0,1,1
"L03F6311",0.504986513260174,4.6844625290463,2.57619498938524,1.81836489409684,0.0690083802865322,0.569258539082372
"L03F6312",0.0206542560327336,0,8.30006665936909,0,1,1
"L03F6313",0.104839126093553,0,8.30005901511326,0,1,1
"L03F6314",1.01077776869697,4.69367831487541,1.97263267530129,2.37939803676756,0.0173409397369661,0.558535447883535
"L03F6315",0.0103271280163668,0,8.30006735448376,0,1,1
"L03F6316",0.016112500706821,0,8.3000675868341,0,1,1
"L03F6317",0.33331121715556,4.20505137408098,3.14675912775132,1.33631180632689,0.181447379147335,0.705683170370336
"L03F6318",0.127434080635085,0,8.30006150490514,0,1,1
