"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6075",0.620201618068887,0.722115470002502,1.87235961508615,0.385671355109459,0.699740079925254,1
"L03F6076",91.1464948019184,-0.258237116476277,0.19164633474811,-1.3474670246926,0.1778298667727,1
"L03F6077",2.83465807364218,-1.33654580786924,0.758397712787448,-1.76232837379855,0.0780138326062574,1
"L03F6078",29.964350489624,-0.672670869010806,0.496012416036642,-1.35615732038674,0.175049118257176,1
"L03F6079",23.7761979655437,0.0299660270099049,1.1774137822369,0.0254507187379566,0.979695456489045,1
"L03F6080",0.0126096019526803,0,8.31869170886113,0,1,1
"L03F6081",0.0598289343445374,0,8.31869170885521,0,1,1
"L03F6082",14.8963473568135,-0.525464822181386,0.505364771884509,-1.03977335068672,0.29844521298564,1
"L03F6083",7.30932339549917,-0.105408176153671,0.577561959660023,-0.182505399447912,0.855186117373839,1
"L03F6084",3.74695020004084,0.246210802019199,0.765093819012341,0.321804719762385,0.747600638499862,1
"L03F6085",15.6380983628696,0.826251515763954,0.960829037934712,0.859936037674267,0.389824301841554,1
"L03F6086",1.31424647534424,0.746021416999373,1.70250162254094,0.438191310435261,0.661247607166569,1
"L03F6087",190.567889425436,0.878523222508814,0.567036076913377,1.54932509284241,0.121303590617749,1
"L03F6088",0.108775057811797,0.183483086884873,8.31579355756345,0.022064411004767,0.982396575464358,1
"L03F6089",130.596779378784,0.0300582525868606,0.219013153643786,0.13724405172371,0.89083789208579,1
"L03F6090",63.4253986936977,-0.196896483430791,0.311583350490364,-0.631922351181212,0.527437617374327,1
"L03F6091",0.674545220093488,-0.187942122089929,1.5817034452013,-0.118822603984408,0.905415900161347,1
"L03F6092",2.13593497742771,-1.26743042248015,0.935791876602151,-1.3543934865968,0.175610874517264,1
"L03F6093",0.728519678215106,0,2.49848875683506,0,1,1
"L03F6094",0.262593676086015,-0.046458062854539,3.58110931331098,-0.0129730926341328,0.989649260022385,1
"L03F6095",0.241023475568918,0.923992155646912,4.92753469566807,0.18751611357688,0.851255990956339,1
"L03F6096",185.02212215736,-0.205999253412839,0.243109421003668,-0.847351997147533,0.396798952134979,1
"L03F6097",0.0152171153062839,0,8.31869170886112,0,1,1
"L03F6098",118.922407827521,-0.283810870290042,0.302947165607119,-0.936832895337616,0.348844521417253,1
"L03F6099",0.63342784799259,-0.635223075154925,1.58291542654872,-0.401299440577138,0.68819967541459,1
"L03F6100",0.0546009046805134,0,8.31869170885761,0,1,1
"L03F6101",3.00587244379333,0.00645514579061797,0.716361274217823,0.00901102002989509,0.992810343539391,1
"L03F6102",17.3216602538056,-0.0984437654554853,0.385085021701598,-0.25564163732073,0.798227564475443,1
"L03F6103",3.29560366823982,-1.06681441671356,0.720341643800219,-1.48098395517646,0.138610849098012,1
"L03F6104",3.65756148988512,0.33979466653086,1.05961854908189,0.320676404565847,0.748455630124355,1
"L03F6105",0.0255531339281189,0,8.31869170886112,0,1,1
"L03F6106",26.966758525713,-0.616341754542372,0.415191653446988,-1.48447530056398,0.137682871010283,1
"L03F6107",17.4269226908661,-0.469139966580637,0.442694354592786,-1.05973785686103,0.289263875104313,1
"L03F6108",0.00764300716804234,0,8.31869170886113,0,1,1
"L03F6109",3.03025548776431,-0.900038450642807,1.02425589578658,-0.878724207832479,0.379550829744477,1
"L03F6110",0.003793630537578,0,8.31869170886113,0,1,1
"L03F6111",560.874818936258,-0.176237561301233,0.109507596201488,-1.60936380136557,0.107536815667368,1
"L03F6112",13.9112214453026,-0.000379157567384932,0.422736155809505,-0.000896913032335446,0.999284367035066,1
"L03F6113",0.0265730511258753,1.64618888122733,8.29941391781107,0.198350015739606,0.842771222058639,1
"L03F6114",0.0892169840709531,0.225427053656632,8.30408385167828,0.02714652906727,0.978342863590676,1
"L03F6115",0.0333124730983202,0,8.31869170886113,0,1,1
"L03F6116",4.28211858070293,0.692011458891717,1.14334052400486,0.605254029191371,0.545010221358858,1
"L03F6117",0.177630639281189,0.138668385920098,5.10925749120461,0.0271406141026971,0.978347581311321,1
"L03F6118",0.46726913775243,-0.340799298210576,2.34821598066201,-0.145131155318387,0.884607320308826,1
"L03F6119",7.06470613814913,0.248107770782256,0.503096890197808,0.49316101056539,0.621898824670383,1
"L03F6120",0.100514870734525,0.0332624198985813,8.30651323976487,0.00400437812334395,0.996804977058492,1
"L03F6121",1.39674743065663,2.58532563545903,2.05399870502142,1.25867929183142,0.208146194077391,1
"L03F6122",0.894450077793838,0.351469680432455,1.71557853336469,0.204869479069041,0.837674101599827,1
"L03F6123",4.82224826655671,-0.911613307607387,0.745301123637325,-1.22314763616403,0.221273939195206,1
"L03F6124",9.31438120556646,-0.880738147318094,0.60655116360951,-1.45204263079298,0.146489751985446,1
"L03F6125",2.443000989343,-1.04564743151349,0.703162114697119,-1.48706451849144,0.136997771551372,1
"L03F6126",1.07390005511089,-1.79364173109618,1.05555939684743,-1.69923335101097,0.0892752247755579,1
"L03F6127",3.60263489495732,-1.76666608322091,0.760924703779482,-2.32173574395199,0.0202471690389605,0.978812189572565
"L03F6128",0.0355843969621267,-1.44158034663307,8.31869170886113,-0.1732941184847,0.862420246522333,1
"L03F6129",21.6583189315097,-1.27740508068677,0.553040012648173,-2.30978781186202,0.0208999044036847,0.978812189572565
"L03F6130",0.104585197218456,1.31047497106665,8.02759376819591,0.16324629881728,0.870324513921606,1
"L03F6131",23.2505808926022,-1.53059273881165,0.558417627487443,-2.74094631592924,0.00612625160850345,0.573825567329823
"L03F6132",19.8071730588802,-1.57908435054303,0.548442063671826,-2.87921816202616,0.00398662449623032,0.56012074172036
"L03F6133",47.1721310348185,-0.20768756717281,0.324084208140132,-0.64084445325089,0.521623748006413,1
"L03F6134",151.846637061785,-0.100378652444207,0.204084174983162,-0.491849269804918,0.622825903218242,1
"L03F6135",0.140615841089767,0.354181974148268,8.31435254891345,0.0425988640804694,0.966021301002345,1
"L03F6136",2.18834872753936,-0.852046182641886,0.984614128784694,-0.86536050797236,0.386840949645971,1
"L03F6137",0.190043213008094,-0.841483600335885,4.26765793655683,-0.197176908938208,0.843689099883185,1
"L03F6138",0.0365427325715643,0,8.31869170886113,0,1,1
"L03F6139",0.822712184755888,-1.85930060477267,1.58569336568734,-1.17254738211428,0.240977360547873,1
"L03F6140",2.31052377758311,-0.838373073958027,1.1955643338152,-0.701236269973587,0.483155578288676,1
"L03F6141",0.177705029783738,-1.64945251402713,4.68810609835772,-0.351837710030698,0.724959975969412,1
"L03F6142",0.0338088442837129,-2.27836737906228,8.3007390792479,-0.274477652810251,0.783717574879129,1
"L03F6143",0.0247372451796341,0,8.31869170885598,0,1,1
"L03F6144",0.05193672175538,0.354181490013819,8.31435210358702,0.0425988081333501,0.966021345601203,1
"L03F6145",0.0390393266779802,0.354181972809038,8.3143525490632,0.0425988639186277,0.966021301131359,1
"L03F6146",0.0832765641481509,0.354181126587635,8.31435176826346,0.0425987661406837,0.966021379076117,1
"L03F6147",0.0174709476248054,0,8.31869170886113,0,1,1
"L03F6148",0.27050918274392,0,8.31869170884112,0,1,1
"L03F6149",1.13791678110382,2.31566245146077,1.34333750381239,1.72381285037372,0.0847416340247185,1
"L03F6150",8.16234358967942,0.705998674597046,0.53227719179168,1.32637408757006,0.184715817483545,1
"L03F6151",0.112678492692424,0.527071617333236,8.30085378392544,0.063496072940582,0.949371486275197,1
"L03F6152",0.0551620942610039,0.354181972765354,8.31435254900748,0.0425988639136591,0.966021301135319,1
"L03F6153",16.2764287267666,-0.123439207303023,0.544816372738774,-0.226570296855246,0.820757891334321,1
"L03F6154",22.1706847962471,-0.471487488334006,0.382849171070818,-1.23152281358026,0.218127389518949,1
"L03F6155",1246.47780744422,-0.151419509764525,0.12116911447394,-1.24965433990269,0.21142584361523,1
"L03F6156",201.026610940174,0.0691433943409952,0.169581015755627,0.407730747648271,0.683471361040528,1
"L03F6157",28.3377131444622,-0.379657278410807,0.316514286680856,-1.19949491819818,0.230335559578177,1
"L03F6158",7.50551703696553,-1.12903218986394,0.563600066226012,-2.00325063377687,0.0451503933281326,1
"L03F6159",6.50276809266958,-1.08239820970771,0.732496465837522,-1.47768386632434,0.139492414725505,1
"L03F6160",4.62079902485641,-1.95107497466689,0.672468274835975,-2.90136359985576,0.00371542491649969,0.56012074172036
"L03F6161",0.394090452967106,-0.913497992469001,2.77904816251944,-0.328708946030225,0.742375691813089,1
"L03F6162",40.6414698049029,1.61099055176402,0.898145710735775,1.79368506970241,0.0728634496917029,1
"L03F6163",0.186887072872947,-1.02545365950224,5.69116053069383,-0.180183576613543,0.857008451379343,1
"L03F6164",16.8438694256489,-0.0536256250587897,0.524135471817636,-0.102312527852432,0.918508611703074,1
"L03F6165",5.29781525368018,-0.589133084464459,0.756966227112589,-0.778281861677871,0.436402866131197,1
"L03F6166",6.66356327194895,-0.121523134778291,0.856380249442456,-0.141903243164947,0.887156432568317,1
"L03F6167",0.793138649281693,1.22033492045537,1.39501486492826,0.874782736109505,0.381692132396284,1
"L03F6168",0.0126342091741386,-0.607576687404256,8.31435254906219,-0.0730756464582185,0.941745921144892,1
"L03F6169",47.3879904901631,-0.441562267277789,0.473612909812049,-0.93232734608738,0.351167379461371,1
"L03F6170",24.238079209374,-0.297418445040251,0.458128095203436,-0.649203679394908,0.516206733793541,1
"L03F6171",7.18327404772232,-0.991770135443179,0.806553416263628,-1.22963974294173,0.218832040504253,1
"L03F6172",0.101007314984948,-1.31107316184038,8.30273570953635,-0.157908574680332,0.874528841223152,1
"L03F6173",0.00748594400140221,-0.778275568745014,8.31579355763898,-0.0935900540760876,0.925434810632182,1
"L03F6174",0.085468976342876,-0.48800254981031,8.28469211684244,-0.0589041261796827,0.953028471544366,1
"L03F6175",0.238422644304736,-1.842987125956,5.20778486938933,-0.353890794681024,0.723420725987612,1
"L03F6176",2.33809123809401,-1.78418119452868,0.851746353372059,-2.09473300057595,0.0361947339271553,1
"L03F6177",0.380396831125967,-2.89098169653591,2.49654212617595,-1.15799435796589,0.246866338866022,1
"L03F6178",0.192623392414745,-2.01358268047249,6.15626967715846,-0.327078374741033,0.743608607522692,1
"L03F6179",1.9611614435351,-1.22257078817133,0.834353868162497,-1.46529048982994,0.142841680075956,1
