"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6075",0.620201618068887,-1.93532958650959,2.0465780352797,-0.945641726407513,0.344331354121946,NA
"L03F6076",91.1464948019184,0.195477165174823,0.220092467335088,0.88815927024532,0.374455084255318,0.559312657495285
"L03F6077",2.83465807364218,-1.99112457636814,0.998141096882339,-1.99483277723696,0.0460611211922415,0.164703403051045
"L03F6078",29.964350489624,-1.12170771536097,0.544932764590545,-2.05843323846348,0.039548563799711,0.15812495551368
"L03F6079",23.7761979655437,-1.24648935001631,1.34958238866736,-0.923611155927395,0.355688803407362,0.53809331797524
"L03F6080",0.0126096019526803,-0.317466436389061,8.31869170886113,-0.0381630246076908,0.969557701495323,NA
"L03F6081",0.0598289343445374,-0.317484571133596,8.31869170885521,-0.0381652046073104,0.969555963373531,NA
"L03F6082",14.8963473568135,-0.643510996897599,0.551554864872589,-1.16672164073152,0.243322800483294,0.406761119949336
"L03F6083",7.30932339549917,1.10366614638616,0.686776490453611,1.60702377225697,0.108049153393611,0.238625818111
"L03F6084",3.74695020004084,1.78826201092333,0.943713338112021,1.89492077594336,0.0581028982686714,0.179261078630954
"L03F6085",15.6380983628696,2.06198085058449,0.958758349460652,2.15067837661539,0.031501594252129,0.148687524870049
"L03F6086",1.31424647534424,2.20918111932928,1.62008887607809,1.36361723850439,0.172688063740762,0.334052320023114
"L03F6087",190.567889425436,2.89930444990272,0.568583402031074,5.09917180055893,3.41142817544225e-07,1.34182841567395e-05
"L03F6088",0.108775057811797,-2.1742840534653,8.26912514885097,-0.262940034686429,0.792596798454688,NA
"L03F6089",130.596779378784,-0.0314381551733817,0.233915261454083,-0.134399760742216,0.893086470818465,0.932603571297159
"L03F6090",63.4253986936977,0.267832518336803,0.329455135544066,0.812955967113706,0.416243304446222,0.602285975958953
"L03F6091",0.674545220093488,-0.301904234972896,1.90887272763098,-0.158158388771983,0.874331991942719,NA
"L03F6092",2.13593497742771,0.217192826252648,1.00968842540812,0.215108761066422,0.829682523449393,0.898188419880994
"L03F6093",0.728519678215106,-0.317484734809629,2.49848875683506,-0.127070707819314,0.89888443526633,NA
"L03F6094",0.262593676086015,-0.317483610577467,3.60774580157277,-0.0880005488299821,0.929876239932927,NA
"L03F6095",0.241023475568918,-0.317480966470966,4.94669878707495,-0.0641803716249109,0.948826606342227,NA
"L03F6096",185.02212215736,0.0846294997930882,0.256111153194084,0.330440508886995,0.741067137210029,0.82496153010173
"L03F6097",0.0152171153062839,-0.317466436766941,8.31869170886113,-0.0381630246531163,0.969557701459105,NA
"L03F6098",118.922407827521,0.815958216551909,0.315081207716201,2.58967592026896,0.00960663236927264,0.0629768121985651
"L03F6099",0.63342784799259,-0.860633853187199,1.94930710592578,-0.441507574958775,0.658845578837319,NA
"L03F6100",0.0546009046805134,-0.965462090641327,8.30243739648951,-0.11628658483466,0.907425417231222,NA
"L03F6101",3.00587244379333,-1.62537893262423,0.88949080177475,-1.8273139299262,0.0676525819827061,0.185492778184305
"L03F6102",17.3216602538056,0.561458465295767,0.451733339428626,1.24289800262678,0.213905421832772,0.396413837059854
