"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6075",0.620201618068887,1.81046777602564,2.04340751337911,0.886004266976452,0.375615227883036,1
"L03F6076",91.1464948019184,0.282671906480926,0.211645150893718,1.33559358807552,0.18168214704434,1
"L03F6077",2.83465807364218,-2.03275141638891,0.973950349554641,-2.08712016718145,0.0368772734996813,0.732145363577794
"L03F6078",29.964350489624,0.107821506957085,0.520423167805083,0.207180451654044,0.83586893342428,1
"L03F6079",23.7761979655437,2.70977850223081,1.1807736756442,2.29491777986365,0.0217378366655769,0.678703567003012
"L03F6080",0.0126096019526803,0,8.31869170886113,0,1,1
"L03F6081",0.0598289343445374,0,8.31869170885521,0,1,1
"L03F6082",14.8963473568135,-0.452751111279017,0.533778261634631,-0.848200730191825,0.396326190670001,1
"L03F6083",7.30932339549917,-0.980255371645629,0.632785762353228,-1.54911097873033,0.121355044169642,1
"L03F6084",3.74695020004084,-0.106721037654761,0.859702794910928,-0.124137130048319,0.901206699987788,1
"L03F6085",15.6380983628696,2.50522389321398,1.34311017548996,1.86524079627354,0.0621476595264545,0.759282275084074
"L03F6086",1.31424647534424,0.490008030442804,1.77302003091205,0.276369145243521,0.782264552698429,1
"L03F6087",190.567889425436,1.54100857434386,0.580229840081759,2.65585888193327,0.00791067103067057,0.444579711923686
"L03F6088",0.108775057811797,-0.0712098403986182,8.31166858933622,-0.0085674542522039,0.993164244152413,1
"L03F6089",130.596779378784,0.318007513649794,0.230110457900556,1.38197766651363,0.166978558649261,1
"L03F6090",63.4253986936977,-0.0812556146923797,0.318942400770222,-0.25476579625711,0.798903994354159,1
"L03F6091",0.674545220093488,-1.20991385607819,1.62914776761495,-0.742666736639542,0.457683473142447,1
"L03F6092",2.13593497742771,-0.812032366065546,0.996302210326713,-0.815046235618869,0.415045844959105,1
"L03F6093",0.728519678215106,2.17398497086483,2.42100705312575,0.89796721907853,0.369203026155485,1
"L03F6094",0.262593676086015,0.679812215802962,3.58167782417632,0.189802726312856,0.8494637194437,1
"L03F6095",0.241023475568918,0.790246651771972,4.94669878707495,0.159752328934355,0.8730761776745,1
"L03F6096",185.02212215736,0.291394599956994,0.253905651794844,1.14764912831653,0.251113439892319,1
"L03F6097",0.0152171153062839,0,8.31869170886112,0,1,1
"L03F6098",118.922407827521,0.033882575583413,0.316833843352153,0.106941150051806,0.914835667339104,1
"L03F6099",0.63342784799259,-1.0366308922617,1.92226381856115,-0.539276077639352,0.589696372905227,1
"L03F6100",0.0546009046805134,0,8.31869170885761,0,1,1
"L03F6101",3.00587244379333,-1.02010799757911,0.802201672065465,-1.27163534196157,0.203502713541946,1
"L03F6102",17.3216602538056,0.139460424993721,0.40700934987199,0.342646735357758,0.73186423837026,1
"L03F6103",3.29560366823982,-1.04595654807888,0.883538682590413,-1.18382654737004,0.236481731131816,1
"L03F6104",3.65756148988512,-0.773310523724952,1.0042234378908,-0.770058230615648,0.44126535166933,1
"L03F6105",0.0255531339281189,0,8.31869170886113,0,1,1
"L03F6106",26.966758525713,0.208005882566891,0.458808862610436,0.453360646486693,0.650289069166335,1
"L03F6107",17.4269226908661,-0.882760212299987,0.470853099187397,-1.87481024086591,0.0608188338233661,0.759282275084074
"L03F6108",0.00764300716804234,0,8.31869170886113,0,1,1
"L03F6109",3.03025548776431,0.345863480459359,1.28335486034705,0.269499490083226,0.787545334559916,1
"L03F6110",0.003793630537578,0,8.31869170886112,0,1,1
"L03F6111",560.874818936258,-0.485431288290304,0.112549013820123,-4.31306567524551,1.6100626475914e-05,0.00452427603973184
"L03F6112",13.9112214453026,0.629666959467223,0.493724529818448,1.27534064329103,0.202188697990365,1
"L03F6113",0.0265730511258753,0,8.31869170886112,0,1,1
"L03F6114",0.0892169840709531,-0.901094128271514,8.29631637667403,-0.108613761500831,0.913508845233035,1
"L03F6115",0.0333124730983202,0,8.31869170886113,0,1,1
"L03F6116",4.28211858070293,-0.756638628328393,1.50428930700764,-0.502987440516687,0.614973102408547,1
"L03F6117",0.177630639281189,-1.94462596839347,5.08362495280138,-0.382527426088321,0.702070189801561,1
"L03F6118",0.46726913775243,0.158942666684153,2.52506307300465,0.0629460184117389,0.949809490081774,1
"L03F6119",7.06470613814913,0.99607780923552,0.588471153717531,1.69265358708414,0.0905214245922708,1
"L03F6120",0.100514870734525,0.790224767806683,8.3186917088576,0.0949938758958052,0.924319691251387,1
"L03F6121",1.39674743065663,1.79118854515553,2.06217925532472,0.868590128879694,0.385071355538924,1
"L03F6122",0.894450077793838,-3.15866720777205,1.84749331520861,-1.70970426889766,0.0873205729598604,1
"L03F6123",4.82224826655671,-0.0662329542171268,0.833892544253778,-0.0794262458317054,0.936693593427196,1
"L03F6124",9.31438120556646,0.512712076807499,0.647610553438691,0.791698149582483,0.428536701536779,1
"L03F6125",2.443000989343,-0.0520751227192835,0.843761120888038,-0.0617178505030852,0.950787524422382,1
"L03F6126",1.07390005511089,-1.65175015954254,1.27606314808075,-1.29441098743964,0.19552349742204,1
"L03F6127",3.60263489495732,-0.0689228178383089,0.895756791419596,-0.0769436732141098,0.938668354304991,1
"L03F6128",0.0355843969621267,-0.792535965549019,8.31166858946613,-0.0953522096096862,0.924035074255634,1
"L03F6129",21.6583189315097,0.68126219636148,0.579331169324265,1.17594604335912,0.239616438071761,1
"L03F6130",0.104585197218456,1.55640545899385,8.04001097496981,0.193582504282551,0.846502798604441,1
"L03F6131",23.2505808926022,0.462829608505808,0.590559125919567,0.783714260253163,0.433207793101316,1
"L03F6132",19.8071730588802,0.0831315340655157,0.574722863875325,0.144646297008204,0.884990141865285,1
"L03F6133",47.1721310348185,-0.508536447832253,0.340834684838588,-1.49203256139581,0.135690609446675,1
"L03F6134",151.846637061785,-0.104032294529286,0.208702272537612,-0.498472265128488,0.618151212947042,1
"L03F6135",0.140615841089767,-1.14097492974206,8.30712677104133,-0.137348924747302,0.890755000479722,1
"L03F6136",2.18834872753936,-0.289203165014529,0.987831939438946,-0.292765554005862,0.769701359083179,1
"L03F6137",0.190043213008094,-0.797598915581234,4.32798263494644,-0.184288843753899,0.853786865433988,1
"L03F6138",0.0365427325715643,0,8.31869170886113,0,1,1
"L03F6139",0.822712184755888,0.638712391884233,2.05872888255779,0.310245995621672,0.756373895453418,1
"L03F6140",2.31052377758311,0.0104676235127462,1.00043008794942,0.0104631234494373,0.991651787665005,1
"L03F6141",0.177705029783738,0,4.72801144464773,0,1,1
"L03F6142",0.0338088442837129,-0.79253596614049,8.31166858939728,-0.0953522096816375,0.924035074198486,1
"L03F6143",0.0247372451796341,0,8.31869170885598,0,1,1
"L03F6144",0.05193672175538,0.79021873373486,8.31869170885598,0.0949931505327457,0.924320267401975,1
"L03F6145",0.0390393266779802,0,8.31869170886113,0,1,1
"L03F6146",0.0832765641481509,0,8.31869170885106,0,1,1
"L03F6147",0.0174709476248054,-0.79253596528316,8.31166858949708,-0.0953522095773449,0.924035074281322,1
"L03F6148",0.27050918274392,-0.792553933079291,8.31166649836628,-0.0953543953231369,0.924033338218827,1
"L03F6149",1.13791678110382,-1.17401373877257,1.27268065067074,-0.92247315786079,0.356281825197199,1
"L03F6150",8.16234358967942,-1.04121511609483,0.539322700175272,-1.93059761021825,0.0535328336404322,0.732145363577794
"L03F6151",0.112678492692424,-1.14097496345492,8.30712677064951,-0.137348928812087,0.890754997266941,1
"L03F6152",0.0551620942610039,0.790232822165188,8.31869170886112,0.0949948441199507,0.924318922198071,1
"L03F6153",16.2764287267666,0.926983540556469,0.597165156757117,1.55230681172093,0.120588828827282,1
"L03F6154",22.1706847962471,0.174295583347487,0.444049439567075,0.392513913580021,0.694678532965261,1
"L03F6155",1246.47780744422,0.244156734956948,0.123841965280912,1.97151857533208,0.0486645904560246,0.732145363577794
"L03F6156",201.026610940174,0.102592820541291,0.177619689965525,0.577598241282841,0.563535394603303,1
"L03F6157",28.3377131444622,-0.0433770054863907,0.347211971582207,-0.124929463948856,0.900579392240568,1
"L03F6158",7.50551703696553,-0.0484726364596974,0.65201954107857,-0.0743423063356568,0.940738014559231,1
"L03F6159",6.50276809266958,-1.29791914950272,0.858344164324873,-1.51211973407379,0.130503405434064,1
"L03F6160",4.62079902485641,-1.95722759266003,0.787567563919743,-2.48515515661775,0.0129494980786562,0.606468160017066
"L03F6161",0.394090452967106,-0.80514523210298,3.03211613386285,-0.265539048162131,0.790594233054833,1
"L03F6162",40.6414698049029,3.0951512273317,1.38124395877027,2.24084326861949,0.0250362291039681,0.703518037821503
"L03F6163",0.186887072872947,-0.794594361303245,5.73309617821539,-0.138597772757161,0.889768003406224,1
"L03F6164",16.8438694256489,0.560655112082296,0.563105829772451,0.995647855943625,0.319421273955196,1
"L03F6165",5.29781525368018,-1.90294249390958,0.88422397015416,-2.15210462296992,0.0313891151317938,0.732145363577794
"L03F6166",6.66356327194895,0.214034573017169,0.961265815198555,0.222659091411629,0.823800842387678,1
"L03F6167",0.793138649281693,0.639431744924304,1.77187981232416,0.360877606075078,0.718190944873624,1
"L03F6168",0.0126342091741386,0,8.31869170886112,0,1,1
"L03F6169",47.3879904901631,-0.339047252634629,0.489702545413154,-0.692353461933877,0.488715383874181,1
"L03F6170",24.238079209374,0.628221261127898,0.506464958236249,1.24040419956331,0.21482592847662,1
"L03F6171",7.18327404772232,0.962489686528916,0.955338213939319,1.00748580187126,0.313701377300733,1
"L03F6172",0.101007314984948,0.695074736474198,8.30764948048252,0.0836668347776545,0.933321326672055,1
"L03F6173",0.00748594400140221,0,8.31869170886112,0,1,1
"L03F6174",0.085468976342876,0,8.31869170885598,0,1,1
"L03F6175",0.238422644304736,0,5.39215490056464,0,1,1
"L03F6176",2.33809123809401,0.184924286609073,0.981681537698986,0.188375027447829,0.850582674457781,1
"L03F6177",0.380396831125967,0.0700149201938292,2.7393355418815,0.0255590887364386,0.979609017859186,1
"L03F6178",0.192623392414745,-1.13281509090306,6.23552368471492,-0.181671203283201,0.855840766317946,1
"L03F6179",1.9611614435351,1.3783022741716,1.08335607533377,1.27225231440822,0.203283485500746,1
"L03F6180",1.69050079400737,1.59816217314385,1.24640154502687,1.28222094999841,0.199765149055336,1
"L03F6181",0.0380848672618976,0,8.31869170886112,0,1,1
"L03F6182",3.40685291147292,0.563171382334843,0.940580235775954,0.598748900852931,0.549340342341451,1
"L03F6183",7.95417182216159,-0.617800224237576,0.692623934250719,-0.891970654906565,0.372408661535638,1
"L03F6184",0.00731497876151042,0,8.31869170886113,0,1,1
"L03F6185",1.16712344300299,0.79023282305242,8.31869170886113,0.0949948442266058,0.924318922113355,1
"L03F6186",0.126348473212273,-1.1409749658169,8.30712677062122,-0.137348929096887,0.890754997041837,1
"L03F6187",0.0126096019526803,0,8.31869170886113,0,1,1
"L03F6188",0.386217977095892,-0.903343068586856,2.44487936495758,-0.369483697860295,0.711767222117485,1
"L03F6189",0.947641524548779,1.39147019752534,1.72872215306319,0.804912573752665,0.420870132013983,1
"L03F6190",0.0110100279492281,0,8.31869170886113,0,1,1
"L03F6191",0.009313436696034,0,8.31869170886113,0,1,1
"L03F6192",0.082065605023266,0,8.31869170885599,0,1,1
"L03F6193",0.885817306207139,0.758897005190853,1.66733050417339,0.455156912976345,0.648996355844632,1
"L03F6194",0.253853522781908,0,4.44766819841553,0,1,1
"L03F6195",1.6797651591901,1.85279037905325,1.56166049951603,1.18642328446384,0.235455180869711,1
"L03F6196",262.123828179579,0.233920648025089,0.233755443973208,1.00070673884241,0.316968608502903,1
"L03F6197",62.8512975490207,0.106724517794303,0.309778792713631,0.344518476747254,0.730456403125962,1
"L03F6198",2.97352022601822,-0.791243919848955,0.905222657129954,-0.874087622107943,0.38207053777995,1
"L03F6199",0.413977171526742,-1.41822667692228,2.46718873302042,-0.57483509791569,0.565402827196145,1
"L03F6200",1.05794422469391,-0.458494779472935,1.62589603249878,-0.28199514010025,0.7779472367851,1
"L03F6201",0.0683773110142492,0.790224769019496,8.31869170885761,0.0949938760415989,0.924319691135584,1
"L03F6202",0.136663267703631,0.790235654338916,6.01927021236162,0.131284296344768,0.895550413968497,1
"L03F6203",0.0174179217158012,0,8.31869170886113,0,1,1
"L03F6204",0.0383034774259717,0,8.31869170886113,0,1,1
"L03F6205",3.56891152701253,1.04338754113339,1.61848345573861,0.644669883670343,0.519141136855733,1
"L03F6206",3.86052900600552,-1.00464503313118,0.665726075444278,-1.5090967143817,0.131274069094874,1
"L03F6207",245.117785555018,-0.0541252286295192,0.114412140796697,-0.473072422669692,0.636161510778034,1
"L03F6208",26.6886911221403,-0.128079060547558,0.355343421352819,-0.360437404637889,0.718520058860749,1
"L03F6209",0.632750861175429,0.208787270208649,1.94507821993554,0.107341323381621,0.91451820258666,1
"L03F6210",1.83041592762606,4.21298407057648,1.8323113418081,2.29927304080275,0.0214894396911063,0.678703567003012
"L03F6211",24.0593109571808,0.89057560447099,0.839731867132282,1.06054758587684,0.288895553309238,1
"L03F6212",2.47895630664869,-0.781114603161099,1.26706439180493,-0.616475854118514,0.537580503341201,1
"L03F6213",23.5550696911877,-1.07530986738513,0.551193993058908,-1.95087370495021,0.051072071336613,0.732145363577794
"L03F6214",1.01979600363674,-0.82826236323841,1.6553914725579,-0.500342291819702,0.616834079917435,1
"L03F6215",2.14710808627579,-0.117508641128408,1.11144618728363,-0.105725893410637,0.91579983551755,1
"L03F6216",0.259913916157155,0,7.31420907269677,0,1,1
"L03F6217",0.085884564307216,0.790232824059726,8.31869170886113,0.0949948443476952,0.924318922017175,1
"L03F6218",0.0103786117778069,0,8.31869170886113,0,1,1
"L03F6219",0.167177872290287,1.47683725781795,5.3367089269169,0.276731835676701,0.781986024800994,1
"L03F6220",0.0103786117778069,0,8.31869170886113,0,1,1
"L03F6221",0.0253381454232112,0,8.31869170886113,0,1,1
"L03F6222",0.898060446122428,-0.831292764998098,1.38531367018523,-0.600075479574924,0.548455933336478,1
"L03F6223",0.0625573273566062,0,8.31869170885598,0,1,1
"L03F6224",6.77729392314197,0.0751767041055436,0.632945541959583,0.118772783947255,0.905455371288907,1
"L03F6225",2.70941949990631,-0.325919635427832,0.898094224088146,-0.362901382378609,0.716678554059388,1
"L03F6226",1.11370544283954,-2.55621567768438,1.57288152270005,-1.62518005380108,0.104124199202418,1
"L03F6227",0.217885780271018,0.790247951086425,4.67055009306287,0.169198046341517,0.865640866430443,1
"L03F6228",0.316413641144971,0,4.98208599604733,0,1,1
"L03F6229",0.200869311663151,-1.69341298665661,5.57144413264089,-0.303945071751787,0.761169738853228,1
"L03F6230",0.00570844228396953,0,8.31869170886112,0,1,1
"L03F6231",0.0650864510581159,0,8.31869170886113,0,1,1
"L03F6232",0.0203805769166732,0,8.31869170886113,0,1,1
"L03F6233",9.38681274474606,-0.329958161656978,0.618173536678511,-0.533763000321667,0.593505515418775,1
"L03F6234",2.3669057087236,-0.96468373894389,0.949834327191203,-1.01563368613619,0.309803857321966,1
"L03F6235",0.92764486552718,1.71689264650574,1.47047736604128,1.1675750243799,0.242978229452884,1
"L03F6236",27.2765390153247,-0.749562920712868,0.540888868582813,-1.38579838530751,0.165808475585786,1
"L03F6237",5.04146658615891,-0.91208423368653,0.783299432668267,-1.16441324434459,0.24425658280712,1
"L03F6238",6.50555951020523,-1.71049772762386,0.782882564243184,-2.18487140440713,0.0288982767140776,0.732145363577794
"L03F6239",0.0302811301376768,0.790232823294889,8.31869170886112,0.0949948442557533,0.924318922090204,1
"L03F6240",8.92868263981646,-1.34484947874506,0.679585843114699,-1.97892509440942,0.0478244404297874,0.732145363577794
"L03F6241",0.913224981568412,0.568210036451425,1.67308388614266,0.339618378467232,0.734143935944035,1
"L03F6242",5.23680488713256,-1.63723985390376,0.847793627516638,-1.93117735350238,0.0534611235948345,0.732145363577794
