"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6075",0.620201618068887,-1.11605315562471,2.07694342992302,-0.537353660935328,0.591023345606393,1
"L03F6076",91.1464948019184,0.159317299906777,0.210570789921169,0.756597341760556,0.449291134400178,1
"L03F6077",2.83465807364218,-0.927211419656872,1.13172894758566,-0.819287534912767,0.412622382711162,1
"L03F6078",29.964350489624,0.736767709497348,0.507217615383941,1.45256727517172,0.146343937599887,1
"L03F6079",23.7761979655437,3.34814475377757,1.22630835575181,2.73026334532714,0.00632837508959824,0.264523235712361
"L03F6080",0.0126096019526803,0,8.31556459207662,0,1,1
"L03F6081",0.0598289343445374,-2.61163693972656,8.29538835217301,-0.31482997888127,0.752890748479195,1
"L03F6082",14.8963473568135,-0.174737706879305,0.540370648356304,-0.323366391958596,0.746417778773219,1
"L03F6083",7.30932339549917,0.368005962765778,0.660442087154022,0.557211555598447,0.577382895437601,1
"L03F6084",3.74695020004084,1.13403664901802,0.96783876272493,1.17172063435976,0.241309235825056,1
"L03F6085",15.6380983628696,-1.20272554431047,0.986532233338697,-1.2191447006654,0.222789276351494,1
"L03F6086",1.31424647534424,-2.54134331426031,1.56028278564959,-1.62877097512954,0.103361511263061,0.890011000077354
"L03F6087",190.567889425436,0.155474796927614,0.571634520614551,0.271982868985006,0.78563519155805,1
"L03F6088",0.108775057811797,-0.12145209012214,8.31224057674383,-0.0146112337583132,0.988342336966926,1
"L03F6089",130.596779378784,-0.0487135765693903,0.229921689070297,-0.21187029708405,0.832208224021775,1
"L03F6090",63.4253986936977,-0.418500188110783,0.325263394274884,-1.28665012871723,0.198216262955706,1
"L03F6091",0.674545220093488,1.59667483372482,1.74958690348566,0.912601043448483,0.361452405344328,1
"L03F6092",2.13593497742771,-0.218748345907948,1.02137493117339,-0.214170466918198,0.830414125720723,1
"L03F6093",0.728519678215106,-0.0549855735470156,2.27719652107743,-0.0241461696599641,0.980736015981519,1
"L03F6094",0.262593676086015,0.705299113930601,3.47814843623889,0.202780050035265,0.83930695174755,1
"L03F6095",0.241023475568918,2.01730257173329,4.8443505686635,0.416423737947982,0.677099961238634,1
"L03F6096",185.02212215736,0.128921724089347,0.253241974444134,0.509085132400861,0.610692552634791,1
"L03F6097",0.0152171153062839,-0.121121989142063,8.31224687946987,-0.0145715100740353,0.988374028507434,1
