"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6103",3.29560366823982,-0.144900804148794,0.929888484305145,-0.155826001283445,0.876170174913406,1
"L03F6104",3.65756148988512,1.24825643538463,1.13049418765386,1.10416882193368,0.269519911585886,0.837608082675322
"L03F6105",0.0255531339281189,0,8.29839222430682,0,1,1
"L03F6106",26.966758525713,0.285836051481354,0.556443554618581,0.513683821312807,0.607473065091739,0.917741566079456
"L03F6107",17.4269226908661,0.430727534919267,0.576958178528324,0.746548971743404,0.455335860336116,0.870101060442836
"L03F6108",0.00764300716804234,6.45616205608907,8.29839221019227,0.778001556513498,0.436568095606781,0.858693538673741
"L03F6109",3.03025548776431,0.40886846764656,1.15369002694604,0.35440062590199,0.72303866556232,1
"L03F6110",0.003793630537578,0,8.2983922102004,0,1,1
"L03F6111",560.874818936258,-0.315617284357805,0.147351395754563,-2.1419361706184,0.0321986187203144,0.418593996265604
"L03F6112",13.9112214453026,0.716177257806993,0.573902758866704,1.24790697856418,0.212065124721502,0.782184323669754
"L03F6113",0.0265730511258753,7.45670370599045,8.29809017279698,0.898604805529256,0.368863198144033,0.858693538673741
"L03F6114",0.0892169840709531,6.45614948576679,8.29839230922765,0.778000032438534,0.436568994090829,0.858693538673741
"L03F6115",0.0333124730983202,0,8.2983922242972,0,1,1
"L03F6116",4.28211858070293,1.59837683482886,1.29179565043851,1.23732947566922,0.215964789253274,0.782184323669754
"L03F6117",0.177630639281189,6.39994965625611,5.09834656173778,1.25529906191286,0.209370215588693,0.782184323669754
"L03F6118",0.46726913775243,3.00030967092731,2.28326796105013,1.31404185671987,0.188832118875752,0.766599355455134
"L03F6119",7.06470613814913,1.1863327934842,0.643366718735831,1.84394492120335,0.0651911675438882,0.445362838085171
"L03F6120",0.100514870734525,6.45616496836071,8.29839193295597,0.778001933449408,0.436567873392873,0.858693538673741
"L03F6121",1.39674743065663,3.52046418447837,1.91958605068167,1.83397049756025,0.0666583736336595,0.445362838085171
"L03F6122",0.894450077793838,1.80623723504908,1.64176574634355,1.10017963224768,0.271253863072791,0.837608082675322
"L03F6123",4.82224826655671,-0.477708514724587,0.983505669581774,-0.485720143258277,0.627165599926877,0.932452558621442
"L03F6124",9.31438120556646,-0.346863008391114,0.823079169033469,-0.421421196697799,0.673447543634057,0.965503876332501
