"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6154",22.1706847962471,0.127381733852095,0.45015768909005,0.282971360790448,0.777198790906113,0.914351518713074
"L03F6155",1246.47780744422,0.171230487636856,0.124794534908566,1.37209924907619,0.170032543220482,0.600147826782609
"L03F6156",201.026610940174,0.00149623352792391,0.180290043943325,0.00829903579364738,0.993378403480087,1
"L03F6157",28.3377131444622,-0.210355019947161,0.354087620448282,-0.594076177192661,0.552461163719652,0.814153293902646
"L03F6158",7.50551703696553,0.0616724902382068,0.655498868962385,0.0940848156394695,0.925041782237037,0.966461563531233
"L03F6159",6.50276809266958,-2.42644752092864,0.94156613526223,-2.57703355086455,0.00996522775347555,0.0996522775347555
"L03F6160",4.62079902485641,-2.2903193992265,0.811574521851383,-2.82206912311856,0.00477148916793532,0.0668008483510945
"L03F6161",0.394090452967106,1.49420264745928,2.94626759563643,0.507151030569074,0.612048851528705,NA
"L03F6162",40.6414698049029,5.36022774221984,1.35223413863795,3.96397901003961,7.37107365513241e-05,0.00343983437239512
"L03F6163",0.186887072872947,-0.0469138021966754,5.72522964004456,-0.00819422191706362,0.993462030010294,NA
"L03F6164",16.8438694256489,0.412361920985543,0.572322959171944,0.720505641748433,0.471213727336478,0.785972650281136
"L03F6165",5.29781525368018,-1.25836264641353,0.852590605889074,-1.47592835027935,0.139963127832445,0.559852511329782
"L03F6166",6.66356327194895,0.393539442470971,0.967358184307224,0.406818744964468,0.684141118195754,0.878713362820234
"L03F6167",0.793138649281693,0.741590427322207,1.72758712322915,0.429263692320218,0.667731336176244,0.87366716882873
"L03F6168",0.0126342091741386,0,8.31869170886113,0,1,NA
"L03F6169",47.3879904901631,-0.52475274755454,0.496506670527835,-1.05688962244289,0.290561965167584,0.676955175611624
"L03F6170",24.238079209374,0.673135209105822,0.51229887784655,1.31395019238642,0.188862966175767,0.600927619650166
"L03F6171",7.18327404772232,0.312628530169495,0.990467329393073,0.315637397511197,0.752277748583408,0.900233057767444
"L03F6172",0.101007314984948,-0.046324358877694,8.3063083606787,-0.00557700928814408,0.995550213460524,NA
"L03F6173",0.00748594400140221,0,8.31869170886112,0,1,NA
"L03F6174",0.085468976342876,1.11753720059552,8.31086129539638,0.134467073973976,0.893033245760425,NA
"L03F6175",0.238422644304736,1.73435310621699,5.36115512336036,0.323503623064334,0.746313864116642,NA
"L03F6176",2.33809123809401,-0.925001222871836,1.05198940909095,-0.879287581108968,0.379245367744411,0.753328486344843
"L03F6177",0.380396831125967,-1.22600726994816,2.74738813939049,-0.446244654102698,0.655420530360401,NA
"L03F6178",0.192623392414745,-1.01404901882191,6.23552368471492,-0.162624515613282,0.870814083279661,NA
"L03F6179",1.9611614435351,1.52474190881645,1.08515159006867,1.40509576981771,0.159992801850017,0.600147826782609
"L03F6180",1.69050079400737,0.889005567734967,1.28925340953322,0.689550681938344,0.490476790789861,0.785972650281136
"L03F6181",0.0380848672618976,1.1593132999171,8.31018665568664,0.139505085499348,0.889051037589606,NA
"L03F6182",3.40685291147292,0.775861861924622,0.94166926089487,0.823921831309774,0.409983974950519,0.755233638066746
"L03F6183",7.95417182216159,0.209107918340333,0.680913252416983,0.307099204778405,0.758767862975417,0.900233057767444
"L03F6184",0.00731497876151042,0,8.31869170886113,0,1,NA
"L03F6185",1.16712344300299,0,8.31869170886113,0,1,1
"L03F6186",0.126348473212273,-0.0505692269896875,8.29860987845627,-0.00609369855076191,0.995137962098652,NA
"L03F6187",0.0126096019526803,0,8.31869170886112,0,1,NA
"L03F6188",0.386217977095892,0.646151198375248,2.33627233545308,0.276573577733154,0.78210755545682,NA
"L03F6189",0.947641524548779,1.16269973930477,1.75493514676651,0.662531456758989,0.50763068171128,0.791533007290229
"L03F6190",0.0110100279492281,0,8.31869170886112,0,1,NA
"L03F6191",0.009313436696034,0,8.31869170886113,0,1,NA
"L03F6192",0.082065605023266,0,8.31869170885598,0,1,NA
"L03F6193",0.885817306207139,-1.12222395530996,1.81112498425567,-0.619628112397315,0.535502654028805,0.810131859246756
"L03F6194",0.253853522781908,3.00732812158863,4.37876649620739,0.686798011310581,0.492210023170492,NA
"L03F6195",1.6797651591901,1.91376900035349,1.57503724647455,1.21506269431858,0.224342180614119,0.648260059097032
"L03F6196",262.123828179579,0.166200074884336,0.235952208398127,0.704380247223214,0.481196003797822,0.785972650281136
"L03F6197",62.8512975490207,0.0723189841314211,0.313834149279497,0.230436949890417,0.817752251742042,0.919378144467028
"L03F6198",2.97352022601822,-0.800192860602728,0.915411887186515,-0.874134225044959,0.382045160932027,0.753328486344843
"L03F6199",0.413977171526742,-0.0229882992906336,2.36767966898887,-0.00970921007251411,0.99225329289782,NA
"L03F6200",1.05794422469391,0.782774167955568,1.54132906329052,0.507856619717826,0.611553899081596,0.864823695670944
"L03F6201",0.0683773110142492,0,8.31869170885761,0,1,NA
"L03F6202",0.136663267703631,1.11217881730804,6.00845481504552,0.18510230193012,0.853148796128585,NA
"L03F6203",0.0174179217158012,0,8.31869170886113,0,1,NA
"L03F6204",0.0383034774259717,0,8.31869170886112,0,1,NA
"L03F6205",3.56891152701253,2.16596868272993,1.54269766883633,1.40401371343469,0.160314766015409,0.600147826782609
"L03F6206",3.86052900600552,-1.1944109090895,0.679498217787563,-1.75778372602431,0.0787843153893825,0.380338074293571
"L03F6207",245.117785555018,-0.119279463332248,0.11619387967496,-1.02655547491761,0.304629829025231,0.676955175611624
"L03F6208",26.6886911221403,-0.219564590814315,0.361360652157842,-0.607605143236264,0.543449388819941,0.810131859246756
"L03F6209",0.632750861175429,0.15669860824297,1.9315110936641,0.0811274699674187,0.935340579811676,NA
"L03F6210",1.83041592762606,3.5299847057549,1.86979921416292,1.88789506328636,0.0590400394306407,0.317907904626527
"L03F6211",24.0593109571808,1.83136502733301,0.834575412766748,2.19436733855093,0.0282090119922904,0.232309510524744
"L03F6212",2.47895630664869,-1.87668716804055,1.35318786108649,-1.38686373267769,0.165483318637834,0.600147826782609
"L03F6213",23.5550696911877,-1.56732383322453,0.569614454256889,-2.75155207441011,0.0059313588654316,0.0691991867633686
"L03F6214",1.01979600363674,-1.82362908272929,1.72258499151129,-1.05865840682227,0.289755376745676,0.676955175611624
